Latitude Longitude Value, endStep
   44.292   11.882 2.2 192
   44.292   11.902 1.9 192
   44.292   11.922 1.5 192
   44.292   11.942 1.4 192
   44.292   11.962 1.4 192
   44.312   11.722 2.8 192
   44.312   11.742 2.8 192
   44.312   11.762 2.6 192
   44.312   11.782 2.3 192
   44.312   11.802 2.0 192
   44.312   11.822 2.0 192
   44.312   11.842 1.8 192
   44.312   11.862 1.8 192
   44.312   11.882 1.8 192
   44.312   11.902 1.8 192
   44.312   11.922 1.6 192
   44.312   11.942 1.4 192
   44.312   11.962 1.4 192
   44.332   11.722 2.3 192
   44.332   11.742 2.3 192
   44.332   11.762 2.2 192
   44.332   11.782 1.9 192
   44.332   11.802 1.7 192
   44.332   11.822 1.7 192
   44.332   11.842 1.6 192
   44.332   11.862 1.5 192
   44.332   11.882 1.5 192
   44.332   11.902 1.5 192
   44.332   11.922 1.5 192
   44.332   11.942 1.3 192
   44.332   11.962 1.3 192
   44.352   11.722 2.2 192
   44.352   11.742 2.2 192
   44.352   11.762 1.9 192
   44.352   11.782 1.7 192
   44.352   11.802 1.6 192
   44.352   11.822 1.6 192
   44.352   11.842 1.5 192
   44.352   11.862 1.4 192
   44.352   11.882 1.4 192
   44.352   11.902 1.4 192
   44.352   11.922 1.3 192
   44.352   11.942 1.2 192
   44.352   11.962 1.2 192
   44.372   11.722 2.0 192
   44.372   11.742 2.0 192
   44.372   11.762 1.7 192
   44.372   11.782 1.6 192
   44.372   11.802 1.6 192
   44.372   11.822 1.6 192
   44.372   11.842 1.6 192
   44.372   11.862 1.4 192
   44.372   11.882 1.4 192
